"sig126 (S1_WT)"	"sig127C (S3_WT)"	"sig130C (T9_Pants)"	"sig131 (T10_Pants)"
"sp|Q91WG8|GLCNE_MOUSE"	-0.512798388828951	-0.59832979292355	0.534658644262549	0.576469537489951
"sp|Q91V81|RBM42_MOUSE"	-0.468015555151799	-1.0645555070886	0.758055517328899	0.7745155449115
"sp|Q63943|MEF2D_MOUSE"	-0.4750884670279	-1.0028148430659	0.737709780165499	0.740193529928298
"sp|P21614|VTDB_MOUSE"	-0.720207756655849	-0.852918445738551	0.409079191996049	1.16404701039835
"sp|P28665|MUG1_MOUSE"	-1.19550427347708	-1.44128533995127	1.29551678748343	1.34127282594492
"sp|Q9EQ61|PESC_MOUSE"	-0.677679235284478	-0.918604525708876	0.715888010221226	0.880395750772125
"sp|Q9R0L7|AKP8L_MOUSE"	-1.39394805713877	-1.55013240204028	1.43699562380242	1.50708483537662
"tr|Q6P6L6|Q6P6L6_MOUSE"	-0.812261631833801	-0.866006390580999	0.874178119880602	0.8040899025342
"sp|Q8VE92|RBM4B_MOUSE"	-0.521605841116351	-0.983745783579051	0.809197041289949	0.696154583405452
"sp|Q9JKS5|HABP4_MOUSE"	-0.438852289489173	-0.747124302968377	0.608126026975924	0.577850565481622
"sp|Q9ESB3|HRG_MOUSE"	-1.95882218175677	-1.59469449702238	1.75533768997663	1.79817898880253
"sp|Q9QXA1|CYHR1_MOUSE"	-0.895350197631275	-1.26984361864408	1.06162209641003	1.10357171986533
"sp|Q9QXA1-2|CYHR1_MOUSE"	-1.04551988451045	-1.27781983140875	1.15228655869445	1.17105315722475
"sp|A2RTL5|RSRC2_MOUSE"	-0.707699586154924	-0.363722263351224	0.527714031578775	0.543707817927377
"tr|S4R2L4|S4R2L4_MOUSE"	-0.680177496688197	-0.439563303780801	0.5506121951185	0.5691286053505
"sp|Q8K3X4|I2BPL_MOUSE"	-0.696284620500675	-1.14137111002588	0.858731231958126	0.978924498568427
"tr|G3X9N3|G3X9N3_MOUSE"	-0.527318635563702	-0.5149386059291	0.530908808819003	0.511348432673795
"sp|Q9CWL8|CTBL1_MOUSE"	-0.647891120223601	-1.7541067990893	1.3072719885083	1.0947259308046
"sp|Q8C5N3|CWC22_MOUSE"	-0.469225451991175	-1.12197042689228	0.840292400382024	0.750903478501424
"sp|Q7TSG2|CTDP1_MOUSE"	-0.52074099266115	-0.488453662420349	0.511885850586848	0.497308804494647
"sp|Q8R3C6-2|RBM19_MOUSE"	-0.337297464373348	-0.915761272933651	0.57347610729755	0.679582630009449
"sp|Q62059|CSPG2_MOUSE"	-0.439436995421275	-0.739690028772078	0.582911144808325	0.596215879385021
"sp|Q62059-2|CSPG2_MOUSE"	-0.438446088801278	-0.732000733410878	0.602561564304924	0.567885257907225
"tr|E9PYH0|E9PYH0_MOUSE"	-0.426059012326924	-0.735216100808024	0.569136917537978	0.592138195596977
"sp|A6X935|ITIH4_MOUSE"	-0.633060664303628	-0.718876193417721	0.832565778207371	0.519371079513974
"sp|Q8BVW0|GANC_MOUSE"	-0.84856299660075	-0.792296487576751	0.823658077462749	0.817201406714748
"sp|Q9ESV0|DDX24_MOUSE"	-0.301375026517327	-0.717456561953725	0.428454035891175	0.590377552579874
"sp|Q91WV0|NC2B_MOUSE"	-1.0947435259285	-0.819702248087502	1.1673751837065	0.747070590309502
"sp|Q91XU0|WRIP1_MOUSE"	-0.865946473091928	-1.03582196580092	0.833673845027874	1.06809459386497
"sp|Q921N6|DDX27_MOUSE"	-0.475477199758027	-1.20972253501552	0.750001365818475	0.935198368955074
"sp|Q7TNV0|DEK_MOUSE"	-1.07002709869388	-1.06153650700037	1.17064232207783	0.960921283616424
"sp|P54276|MSH6_MOUSE"	-0.734462169230174	-0.887442096249876	0.863974149885323	0.757930115594725
"sp|Q9D4H2|GCC1_MOUSE"	-0.739851293888375	-0.941921236150172	0.843233158297025	0.838539371741525
"sp|Q8R0F6|ILKAP_MOUSE"	-0.905949533290675	-1.40722333595098	1.11308001657793	1.20009285266373
"sp|Q9Z2B9|KS6A4_MOUSE"	-0.50065770243855	-0.788430941745748	0.670767619771651	0.61832102441265
"sp|A2RSY6|TRM1L_MOUSE"	-0.709373709958101	-0.666671495568803	0.6566577694723	0.719387436054602
"sp|Q91VW5|GOGA4_MOUSE"	-0.46880541405103	-0.673020412048224	0.547882118556373	0.593943707542874
"sp|Q8BGY9|SC5A7_MOUSE"	0.4982102508261	0.619196337001	-0.521006029813599	-0.596400558013499
"sp|Q8CI33|C19L1_MOUSE"	-0.62367029986415	-0.636824091500753	0.695773284085051	0.564721107279849
"sp|Q6NXI6|RPRD2_MOUSE"	-0.647699191835999	-1.1620168077683	0.8227248887841	0.986991110820201
"sp|A2BE28|LAS1L_MOUSE"	-0.569103870633601	-0.893158694928703	0.645393075056203	0.816869490506102
"sp|Q68ED3|PAPD5_MOUSE"	-0.566102694561025	-0.784814302296823	0.711372538530576	0.639544458327276
"sp|Q0P678|ZCH18_MOUSE"	-0.82209272425915	-1.02293522788665	0.882036641918754	0.962991310227045
"sp|Q8R191|SNG3_MOUSE"	0.467290081641572	0.678109334812078	-0.488811344344327	-0.656588072109326
"tr|Q14B01|Q14B01_MOUSE"	-0.825783136922228	-0.928143269142025	0.752341615652275	1.00158479041198
"sp|O35681|SYT3_MOUSE"	0.571514730377523	0.56512629771893	-0.547281030048175	-0.589359998048273
"tr|G3X9Y1|G3X9Y1_MOUSE"	0.565272682496722	0.556667735311329	-0.541702142307876	-0.580238275500175
"sp|Q3UMU9|HDGR2_MOUSE"	-1.32963592892695	-1.61517530494265	1.39904860588335	1.54576262798625
"sp|Q04692|SMRCD_MOUSE"	-0.839992016698451	-1.08991832204645	1.15239239144415	0.777517947300749
"sp|Q91VC9|GHITM_MOUSE"	0.948123661794675	0.655775605324376	-0.657789465742527	-0.946109801376526
"sp|Q8BL97|SRSF7_MOUSE"	-1.6606390113716	-1.5867340271019	1.7651674355953	1.4822056028782
"sp|Q9CXG3|PPIL4_MOUSE"	-0.955653479163095	-0.969915755649202	1.0170191720958	0.9085500627165
"sp|Q9JHI7|EXOS9_MOUSE"	-0.571112413576797	-0.6755731035305	0.653449205452299	0.593236311655001
"sp|Q91WD1|RPC4_MOUSE"	-0.395981717359525	-0.668739753231128	0.558330556864876	0.506390913725776
"tr|E9QAE3|E9QAE3_MOUSE"	-0.561224747678926	-0.859678725821125	0.714547149700975	0.706356323799072
"sp|Q9DBR0|AKAP8_MOUSE"	-0.866981082888771	-1.03828511198538	0.861868478534625	1.04339771633952
"sp|Q149F1|RUSD2_MOUSE"	-0.561123970383075	-0.629141745930877	0.463722966445225	0.726542749868724
"sp|Q9D0C4|TRM5_MOUSE"	-0.484168902428427	-0.584395891186826	0.621887139327475	0.446677654287775
"sp|Q64127|TIF1A_MOUSE"	-0.442539213225626	-0.999071375246626	0.645269009298877	0.796341579173378
"sp|Q9CW79|GOGA1_MOUSE"	-0.546938462528249	-0.70026236568075	0.67822112167825	0.568979706530749
"sp|Q8CCA0|DCNL4_MOUSE"	-0.501694386957778	-0.759477889666478	0.636459105577124	0.624713171047127
"tr|Q91WT7|Q91WT7_MOUSE"	-0.442389100466176	-0.680956926838478	0.457447578996428	0.665898448308226
"sp|O88745|SCRG1_MOUSE"	-0.7541405872062	-0.886141692587604	0.792690548081001	0.8475917317128
"sp|Q9CQZ7|RPC10_MOUSE"	-0.414712407694699	-0.792779808365999	0.7082418404742	0.499250375586499
"sp|Q80TP3|UBR5_MOUSE"	-0.523906463840374	-0.71677075260598	0.559376892053027	0.681300324393325
"tr|E9Q2H1|E9Q2H1_MOUSE"	-0.558910001877102	-0.7839857931659	0.604360894784904	0.738534900258102
"sp|Q9D0T1|NH2L1_MOUSE"	-0.631361467043522	-1.60606223662193	1.17858664401527	1.05883705965017
"sp|P34928|APOC1_MOUSE"	-0.904374342758253	-0.854263966144648	1.26777617294294	0.490862135959951
"sp|Q9CQE7|ERGI3_MOUSE"	-0.28990733351695	-0.729791181784849	0.513725881029647	0.505972634272148
"sp|Q6ZQ03|FNBP4_MOUSE"	-0.766444032045548	-1.03294074293545	0.864742296980848	0.934642478000146
"tr|Q80V76|Q80V76_MOUSE"	-0.609823824233878	-0.73321083706967	0.538151866591324	0.804882794712226
"sp|O09114|PTGDS_MOUSE"	-0.73084431303165	-0.66630296897365	0.83259808326525	0.56454919874005
"sp|P52482|UB2E1_MOUSE"	-0.452823097141126	-0.687020458458326	0.749146198698377	0.390697356901077
"sp|P63002|AES_MOUSE"	-0.606194975193477	-0.677871533382975	0.42023378217052	0.863832726405928
"sp|Q99PP7|TRI33_MOUSE"	-0.374256432700326	-0.701848792715927	0.458025555512677	0.618079669903574
"sp|Q99PP7-2|TRI33_MOUSE"	-0.446049494866726	-0.778391331622627	0.556623418799376	0.667817407689974
"sp|Q3USH5|SFSWA_MOUSE"	-0.445438123778899	-1.1795588417568	1.0435431535082	0.581453812027499
"sp|Q60953|PML_MOUSE"	-0.827393212123276	-0.768211284028775	0.925323593156623	0.670280902995424
"sp|Q8BX17|GEMI5_MOUSE"	-0.475982031285499	-0.5702054622012	0.5009284643398	0.545259029146901
"sp|Q8CEC0|NUP88_MOUSE"	-0.470626169825925	-1.01138510589612	0.533140539389876	0.948870736332175
"sp|Q8BHJ9|SLU7_MOUSE"	-0.390320121760547	-0.818762482005353	0.561652426016549	0.647430177749349
"sp|Q6DID3|SCAF8_MOUSE"	-0.70361937755645	-1.40760900047835	1.08629851614225	1.02492986189255
"sp|Q8R1F9|RPP40_MOUSE"	-0.690816024029726	-0.940846160014223	0.797298308771673	0.834363875272272
"sp|P28653|PGS1_MOUSE"	-0.567248227946173	-0.504275849946474	0.677102057172323	0.394422020720327
"tr|A2ANY6|A2ANY6_MOUSE"	-0.694591138388525	-0.958102073805524	0.835787017071974	0.816906195122076
"sp|Q67BT3|S13A5_MOUSE"	0.538290816039122	0.797883466804628	-0.614458282424874	-0.721716000418875
"tr|E9PX68|E9PX68_MOUSE"	-0.617970600506023	-0.665000117833126	0.641662479762275	0.641308238576874
"sp|Q6P5B0|RRP12_MOUSE"	-0.4616841197951	-0.868123780995898	0.650288397445799	0.679519503345199
"sp|A2AIV2|VIR_MOUSE"	-0.746978018633026	-1.01226896533542	0.869738668338275	0.889508315630177
"sp|Q8BGA5|KRR1_MOUSE"	-0.514898634373424	-1.23843958881523	0.753700647357675	0.999637575830976
"sp|P70662|LDB1_MOUSE"	-0.517361299960724	-0.807946676328028	0.583555352153477	0.741752624135275
"sp|Q00422|GABPA_MOUSE"	-0.4588525419758	-0.792798058502701	0.698324652172705	0.553325948305801
"sp|P59114|PCIF1_MOUSE"	-0.58578868975065	-1.12720681472525	0.76724540006005	0.945750104415849
"tr|B2RXC6|B2RXC6_MOUSE"	-0.56236965111885	-0.809768609676748	0.691881478979749	0.680256781815849
"sp|A2AJT4|PNISR_MOUSE"	-1.10554014885457	-1.44474794091018	1.28608689956163	1.26420119020313
"sp|Q9JM93|AR6P4_MOUSE"	-0.516754704992426	-1.33098970629692	0.886774827065976	0.960969584223376
"sp|Q69ZQ2|ISY1_MOUSE"	-0.443260766238774	-0.828050508746472	0.642391199598825	0.628920075386425
"sp|O35984|PBX2_MOUSE"	-0.976165269407325	-1.32155422113883	1.32522915899637	0.972490331549775
"sp|Q91YN1|F118A_MOUSE"	-0.374344449137878	-0.825413283417177	0.597131039015828	0.602626693539225
"sp|P00329|ADH1_MOUSE"	-0.790213668554152	-0.748953874924052	0.792807855658552	0.746359687819648
"sp|O35730|RING1_MOUSE"	-0.268219860963049	-0.793042901608054	0.558390761567351	0.50287200100375
"sp|Q8CFN5|MEF2C_MOUSE"	-0.474795393678574	-0.733265127446973	0.601415071966324	0.606645449159224
"sp|Q91XI1|DUS3L_MOUSE"	-0.530962399177675	-0.642130832055773	0.616963272912024	0.556129958321424
"sp|P48381|RFX3_MOUSE"	-0.31823334658425	-0.98503607190665	0.63629139236115	0.666978026129749
"sp|Q3TWF6|WDR70_MOUSE"	-0.589408254189749	-1.21979817905405	0.814334399944153	0.994872033299648
"sp|P06683|CO9_MOUSE"	-0.891755850901305	-1.1793785021988	1.1587859501374	0.912348402962701
"sp|Q3UIK4|MET14_MOUSE"	-0.906576144538246	-0.981332350283548	0.989246309416949	0.898662185404849
"sp|Q7TN33|CELF6_MOUSE"	-0.4259931122327	-0.919249164546001	0.6651599741183	0.680082302660402
"sp|P59470|RPC2_MOUSE"	-0.466150357097925	-0.784349543480623	0.724712959365775	0.525786941212775
"sp|P70365|NCOA1_MOUSE"	-0.543468436559349	-0.581562095206749	0.555337467415651	0.569693064350449
"sp|Q8BMI0|FBX38_MOUSE"	-0.568018204271448	-0.433183880660248	0.410093298439246	0.591108786492448
"sp|Q8VCZ6|SGSM3_MOUSE"	-0.495107199084551	-0.71185884628045	0.428124746678851	0.778841298686151
"sp|Q9WUU9|GANP_MOUSE"	-0.376176624379925	-1.04175988209142	0.629265219194775	0.788671287276571
"sp|Q7TSY6|CELF4_MOUSE"	-0.3879077004595	-1.0174967648965	0.725078995889604	0.680325469466403
"sp|Q6ZPZ3|ZC3H4_MOUSE"	-0.659312867675652	-0.776772134380852	0.727983724002151	0.708101278054352
"sp|Q6NSW3|SPKAP_MOUSE"	-0.413977108803547	-0.718390220939149	0.570003874830849	0.562363454911853
"sp|Q8BU04|UBR7_MOUSE"	-0.784404350860225	-0.849193404866023	0.823858827615577	0.809738928110669
"sp|Q60675|LAMA2_MOUSE"	0.702491890263001	0.516800174960604	-0.580783377572907	-0.638508687650699
"sp|Q8BLH7|HIRP3_MOUSE"	-1.06898774478265	-1.04921775955025	1.01059932095665	1.10760618337625
"tr|Q8BQ46|Q8BQ46_MOUSE"	-0.392040730885498	-1.0082147413927	0.658178478928299	0.742076993349897
"sp|Q6NZB1|ANM6_MOUSE"	-0.726684431031272	-1.33582417913838	1.07670638225572	0.985802227913922
"sp|Q8BTI8|SRRM2_MOUSE"	-1.02806574638223	-1.26067056374623	1.13016251981617	1.15857379031227
"sp|P52430|PON1_MOUSE"	-0.681779146287749	-1.30952951884846	1.00676830382745	0.984540361308749
"sp|Q61398|PCOC1_MOUSE"	-0.711865950066828	-0.713939300980924	0.746408995445975	0.679396255601775
"sp|Q8VCG3|WDR74_MOUSE"	-0.573312576723449	-0.903979806628152	0.706782476683049	0.770509906668551
"sp|Q6P1E1|ZMIZ1_MOUSE"	-0.973853387817776	-0.872011236067877	0.877149189154727	0.968715434730926
"sp|Q923E4|SIR1_MOUSE"	-1.27945439523037	-0.903500576435274	1.08518553837403	1.09776943329162
"sp|Q8VDQ9|KRI1_MOUSE"	-0.900507516853224	-1.55214906833663	1.18579096039467	1.26686562479517
"sp|Q9EST5|AN32B_MOUSE"	-1.36909481561582	-1.36455647965882	1.32980811833128	1.40384317694338
"sp|Q9R059|FHL3_MOUSE"	-0.7083659079467	-0.3050214294838	0.555563182190202	0.457824155240299
"sp|A2A6A1|GPTC8_MOUSE"	-0.795173031053075	-0.876784752153073	0.836540952308424	0.835416830897724
"sp|Q67FY2|BCL9L_MOUSE"	-1.00145680239108	-1.37055817841207	1.22308943883652	1.14892554196662
"sp|Q9JIY2|HAKAI_MOUSE"	-0.412359818578249	-0.623499831169349	0.500801051199151	0.535058598548451
"sp|Q64362|AKTIP_MOUSE"	-0.997878458587349	-0.538249081242252	0.699965202081152	0.836162337748448
"sp|Q80T85|DCAF5_MOUSE"	-0.577381061635553	-0.901208982338549	0.75245319639235	0.726136847581751
"sp|Q7TSZ8|NACC1_MOUSE"	-0.798634840016074	-1.00792259784147	0.895235526797826	0.911321911059725
"sp|Q66JV4|R12BB_MOUSE"	-0.622905981171078	-1.01418432703757	0.845569773174027	0.791520535034627
"sp|P63058|THA_MOUSE"	-0.430934759152949	-0.59004881150825	0.428083194238249	0.592900376422948
"sp|Q8BWU8|AT2L1_MOUSE"	-0.377482060489724	-0.676434522642824	0.447547983636175	0.606368599496374
"sp|Q9ERB5|SO1C1_MOUSE"	0.605127369459973	0.586695750340773	-0.571045566825324	-0.620777552975426
"sp|P63166|SUMO1_MOUSE"	-0.354978723169896	-0.927972415874699	0.710362951512398	0.572588187532197
"sp|O35544|EAA4_MOUSE"	0.460752900212501	0.584925817795401	-0.520051146214893	-0.525627571793002
"sp|E9Q5K9|YTDC1_MOUSE"	-0.645813020756002	-0.944289031428003	0.518300536975005	1.071801515209
"tr|H3BJ31|H3BJ31_MOUSE"	-1.0564762675398	-0.860171563852804	1.1092346662616	0.807413165130999
"sp|Q9R020|ZRAB2_MOUSE"	-1.2544882315887	-1.3055246776845	1.2716548772789	1.2883580319943
"sp|Q80Y50|CMTA2_MOUSE"	-0.349124104017651	-0.826820384952049	0.47339227162645	0.70255221734325
"sp|Q5NCR9|NSRP1_MOUSE"	-0.85838339208545	-1.20645722189655	0.919122290961251	1.14571832302075
"sp|Q80YR9|R12BA_MOUSE"	-0.753145246993448	-0.775358289517047	0.798298009687549	0.730205526822948
"sp|Q9CWQ3|ATP23_MOUSE"	0.983400409657275	1.50932142590627	-1.30913062254782	-1.18359121301572
"tr|G3UW46|G3UW46_MOUSE"	0.930766688789822	1.44739869467103	-1.17626907479667	-1.20189630866417
"sp|Q62000|MIME_MOUSE"	-0.711774928755075	-0.543617114630175	0.861301715933124	0.394090327452123
"sp|O35473|C1D_MOUSE"	-0.417364327238152	-0.763047361615746	0.636809791011249	0.543601897842651
"sp|P08207|S10AA_MOUSE"	-1.06998318700355	-0.695103687477847	1.05199646456595	0.713090409915448
"sp|P60954|NOL4_MOUSE"	-0.501560327899623	-1.15816251204202	0.847918089380773	0.811804750560874
"tr|D3Z4T1|D3Z4T1_MOUSE"	-0.420901095755102	-0.874020944023204	0.654122975441801	0.640799064336502
"sp|P50543|S10AB_MOUSE"	-0.825612444344578	-0.551378599336676	0.765474097510225	0.611516946171029
"sp|A2AR02|PPIG_MOUSE"	-0.840978947983151	-1.44751067246865	1.24661506869255	1.04187455175925
"sp|Q9WVH9|FBLN5_MOUSE"	-0.803775355340377	-0.396834051266975	0.733169489334724	0.467439917272625
"sp|O89103|C1QR1_MOUSE"	-0.514865126509447	-0.576446006403453	0.646297152856151	0.44501398005675
"sp|Q80TR8|VPRBP_MOUSE"	-0.35724736123265	-0.71313538220355	0.421345297963347	0.649037445472851
"sp|Q9CYC6|DCP2_MOUSE"	-0.487017845068772	-0.590917865736575	0.520277739783625	0.557657971021724
"sp|Q62219|TGFI1_MOUSE"	-0.552150182010697	-0.5068482350427	0.545325077164302	0.513673339889099
"sp|O89020|AFAM_MOUSE"	-0.843909798713876	-1.00074842443677	0.745348496360723	1.09930972678992
"sp|Q4G5Y1|KLDC2_MOUSE"	-0.470463616829075	-0.608081813292275	0.430591940268526	0.647953489852826
"sp|P22935|RABP2_MOUSE"	-0.954480629413677	-0.676575679679377	1.06777404835543	0.563282260737624
"sp|P70213|FV1_MOUSE"	-0.707718273303927	-0.941529633881325	0.839325244785472	0.80992266239978
"sp|Q9CYQ7|NARF_MOUSE"	-0.389698828450022	-0.793461392488226	0.648186821701273	0.534973399236975
"sp|Q8BFX1|RN187_MOUSE"	-0.507877459884021	-0.602081481242227	0.544657412022374	0.565301529103873
"sp|Q3UFS4|GPT11_MOUSE"	-0.913134886696753	-0.686788243729552	0.819210566489851	0.780712563936451
"sp|Q5SUQ9|CTC1_MOUSE"	-0.463477544379627	-0.651937429166423	0.449899594273075	0.665515379272973
"sp|A2AM29|AF9_MOUSE"	-0.363530721236048	-1.19669826148475	0.763298766451049	0.796930216269747
"sp|Q8BZL8|LMO3_MOUSE"	-0.4265480196421	-0.830051685273098	0.781479487060997	0.475120217854204
"sp|Q61469|LPP1_MOUSE"	0.932131564408078	0.595674238800278	-0.612815913002729	-0.914989890205629
"sp|Q8K2I9|FBX18_MOUSE"	-0.71823599386123	-0.927803941420322	0.914339632332874	0.731700302948676
"sp|Q9Z1T2|TSP4_MOUSE"	-0.4549014618825	-0.7099628424002	0.473703426323501	0.6911608779592
"sp|P50608|FMOD_MOUSE"	-0.609839697163574	-0.843414040515077	0.565880022039927	0.887373715638724
"sp|Q9D842|APLF_MOUSE"	-0.843604018547325	-0.770143985717423	0.805183181898471	0.808564822366279
"sp|Q6PE54|DHX40_MOUSE"	-0.348138387271801	-0.8689602713568	0.554886006681098	0.662212651947499
"sp|Q8BZ97|PRDM8_MOUSE"	-0.54298106898225	-0.630199830052948	0.71998544013665	0.453195458898549
"sp|Q6PAR0|KLD10_MOUSE"	-0.931659833508027	-1.09750338471432	0.941760370729474	1.08740284749287
"sp|P20918|PLMN_MOUSE"	-1.11197021212667	-1.09288995385167	1.02300705431293	1.18185311166543
"sp|P10404|ENV1_MOUSE"	1.0310286663242	0.636298002363199	-0.722848607084799	-0.944478061602599
"sp|P29699|FETUA_MOUSE"	-1.46346879019457	-1.34516729705548	1.31136907111112	1.49726701613892
"sp|Q8R3G9|TSN8_MOUSE"	-0.471997764774049	-0.873652890736151	0.638322544225648	0.70732811128455
"sp|P62080|TSN5_MOUSE"	0.535543147066075	0.489721637791675	-0.550620701609628	-0.474644083248126
"sp|Q8R0A2|ZBT44_MOUSE"	-0.306103407851349	-0.941125277385947	0.647808878060545	0.599419807176748
"sp|O35709|ENC1_MOUSE"	-0.375414243619149	-0.625161068770351	0.526579450592351	0.473995861797151
"sp|Q9D2C2|SAAL1_MOUSE"	-0.548941653429797	-0.707680073635199	0.406292003576201	0.850329723488802
"tr|E9Q784|E9Q784_MOUSE"	-0.597647241512297	-1.3707932907804	1.0067259801434	0.961714552149299
"sp|Q9DAJ4|WDR83_MOUSE"	-0.431471117295473	-0.894351156008673	0.638185905489921	0.687636367814225
"sp|Q3UV55|NR1D1_MOUSE"	-0.435687092822224	-0.821258299068425	0.702101252499771	0.554844139390875
"sp|Q9Z1Y4|TRIP6_MOUSE"	-0.569594612513876	-0.446323581879977	0.621112394643124	0.394805799750728
"sp|Q7TMK6|HOOK2_MOUSE"	-0.407335532505199	-0.990139283064	0.591017113245	0.806457702324199
"sp|Q80T74|KLH29_MOUSE"	-0.650732451385979	-0.624084636044277	0.702821193865127	0.571995893565127
"sp|Q62170|SELPL_MOUSE"	0.8240131389006	0.778275256806799	-0.8075340431398	-0.794754352567603
"sp|P26262|KLKB1_MOUSE"	-0.837579833703671	-0.960615043177079	0.842976809523426	0.955218067357324
"sp|Q7TN02|MED26_MOUSE"	-0.326531097742723	-0.675102261211126	0.577250833619072	0.424382525334774
"sp|P19221|THRB_MOUSE"	-0.855036225393453	-0.951421703577248	0.92157017532095	0.88488775364975
"sp|Q8BHR2|ENOX1_MOUSE"	-0.792689447248422	-1.39890991835023	0.993289602518177	1.19830976308048
"sp|Q8VII8|MCR_MOUSE"	-0.536248887482824	-0.927297055642127	0.539487444313977	0.924058498810975
"tr|D3YXF5|D3YXF5_MOUSE"	-0.825399048776548	-1.11074965258865	0.920505613301849	1.01564308806335
"tr|A2ADM8|A2ADM8_MOUSE"	-0.701109833994348	-0.842296683363049	1.12414768915325	0.419258828204153
"tr|A0A087WQY7|A0A087WQY7_MOUSE"	-0.556075047281201	-0.623896658658698	0.339003361040101	0.8409683448998
"sp|A2AMZ4|CQ089_MOUSE"	-0.540836694871123	-0.578357712964722	0.411960414712272	0.707233993123571
"tr|H3BLG8|H3BLG8_MOUSE"	-0.746108214252551	-0.992999921691451	0.839938436856452	0.899169699087551
"sp|Q3UY34|CL043_MOUSE"	-0.999767760045476	-1.00452419492438	0.917815349258726	1.08647660571113
"tr|A0A087WSJ3|A0A087WSJ3_MOUSE"	0.811231054953101	1.2247015149424	-0.963622310043702	-1.0723102598518
"tr|J3QK34|J3QK34_MOUSE"	-0.6047810531345	-0.497624583767401	0.575566388755398	0.526839248146501
"sp|Q91WQ9|CALL4_MOUSE"	-0.436477494159023	-0.693468865146727	0.509392061836873	0.620554297468875
"sp|O55186|CD59A_MOUSE"	0.602519838221326	0.630760624278826	-0.555285410917977	-0.677995051582172
"sp|Q9DB75|CDIP1_MOUSE"	1.00160525628395	0.807948454419849	-0.621911799611247	-1.18764191109255
"sp|Q8CBW4|DC121_MOUSE"	-0.697963685882476	-0.515652551092876	0.652406914147422	0.561209322827926
"sp|Q9D164|FXYD6_MOUSE"	0.587544643588448	0.486289687484547	-0.689170848986949	-0.384663482086049
"tr|D3YYL7|D3YYL7_MOUSE"	-0.311608488404374	-1.02506991867968	0.693493880114126	0.643184526969925
"sp|P21729|GRPR_MOUSE"	0.684428082212026	0.589169246349627	-0.703317336179978	-0.570279992381677
"tr|A0A075B5P2|A0A075B5P2_MOUSE"	-0.917282964778474	-0.559294605688676	0.896063958491526	0.580513611975626
"sp|Q9CQ74|LERL1_MOUSE"	0.952642913341101	0.463997197549601	-0.725559679814406	-0.691080431076296
"sp|Q8BVA4|LMOD1_MOUSE"	-0.651391440079975	-0.541064224107075	0.736938315671125	0.455517348515922
"sp|P97295|NPY2R_MOUSE"	0.529515281983928	0.732479477223524	-0.671587464664675	-0.590407294542777
"tr|Q7TQZ3|Q7TQZ3_MOUSE"	-0.61532823814002	-1.63524024655203	1.09988682363557	1.15068166105647
"sp|Q8VIK1|SNR25_MOUSE"	-0.594320740155775	-0.511779138333376	0.432805699144225	0.673294179344925
"sp|Q9D939|ST1C2_MOUSE"	-0.728423129004598	-0.785853565974897	0.869861557552799	0.6444151374267
"tr|D6RHM5|D6RHM5_MOUSE"	-0.403443193034377	-1.18852303915317	0.760385171662222	0.83158106052533
"sp|Q8BZR9|CQ085_MOUSE"	-0.513669697063223	-1.49192348959252	1.00836686925407	0.997226317401674
"sp|Q3TQI7|CI078_MOUSE"	-0.527144691330877	-0.832039765750775	0.620300132658224	0.738884324423426
"sp|Q9CYS6|CB072_MOUSE"	0.6163884080085	0.418364318437899	-0.6192768049027	-0.415475921543702
"sp|Q8BGC1|CE022_MOUSE"	-0.498408865667647	-0.670349292333551	0.52306712493235	0.64569103306885
"sp|P58686|CI016_MOUSE"	-0.713966341208724	-0.379421833395323	0.43409616224838	0.659292012355674
